Uniprot
P26038
P18206
P11717
P35968
P08123
P05154
P15169
P00742
Q562R1
P01861
P04220
P01768
Q2TAC6
P55056
P20742
Q9Y4K3
P25774
P37802
P09467
P03971
P01031
P16035
Q03167
Q8IVF2
Q8IYS5
Q14314
Q04917
Q2M1P5
P04196
P26447
Q9UBY5
Q9UQP3
Q6YHK3
P19652
P51884
P26572
O75691
P09668
Q13093
P07358
P40197
P24298
P30086
P00450
O15031
P03950
Q9UBR2
P55103
P05089
D6RAR4
B1AHL2
Q07075
O95445
J3QRN2
P27918
P04180
O43866
P21709
Q7LFX5
Q15361
Q14315
Q9ULZ9
P02760
Q8TDY2
Q96RW7
P35579
P18065
P04004
Q9ULI3
Q04721
Q9Y6Z7
P78504
O15020
P39060
P35443
Q02487
P05543
Q14118
Q9Y5Z4
P13489
P11226
P00390
Q14624
Q96RL7
P01834
P07360
P05362
Q9UGR2
O75594
Q16706
P09382
O43805
A4D126
P02766
O00748
P13645
Q9NPG4
Q86U17
Q06033
P22792
Q16270
P55291
Q15911
P22692
P01708
Q96CX2
Q92665
P02743
P14625
P02671
Q05469
H0YHY0
O14498
P80511
P26992
Q8NCL4
P31946
P67936
O00462
P01042
P11766
P14543
Q9UNW1
P06702
O00187
P01023
Q15223
P20851
P15529
P00325
P55774
Q8NBP7
P05060
P09172
P53621
Q8IXL6
P14151
P05160
P61981
Q96KN2
Q12913
Q9NRL2
Q7Z7G8
O95497
P15144
P13796
P06727
P12259
Q9BTV5
E7EVA3
F8WAI1
P62942
P02750
P08567
P55899
P49721
H0YNM2
P54289
P25311
O75636
Q9NPC6
Q03591
P00739
Q8NFC6
B3KW71
P48357
Q15904
Q6P4R8
O14793
P02790
P07738
Q9BS40
O00299
P13727
Q9UN70
O00160
